id,data_id,text,rating
533086,42,Good. Real working. Air humidifier fresh again.,5
567289,42,Needed for 1960's GE in counter cooktop.  Over the last 18 years I've purchased a tfew instore but they usually don't have the notch for the burner and these do.  Thanks for supplying.,5
155766,42,"This chips clip is good idea, as for use we always eating chips and we always have left over and we just fold the plastic which makes the chips not crunchy anymore after few days. But with this chip clips you just fold the plastic and then clip using this chip clips and your chips will stay fresh. Will definitely recommend this product. Only complain is they should make the clip a little bit longer..<br />Got the product discounted.",3
39994,42,Not dishwasher safe! The lid warped when washed in the dishwasher.,5
175035,42,"Perfect fit for my hario tca-2 vac pot. Unless it breaks, this will work forever. No fines at all, giving a nice clean cup of coffee.",5
417386,42,Cover is holding on by a thread I bet it gets blown off the first month,2
72847,42,Arrived as promised and fit like a charm,5
461031,42,GREAT PRICE. FIT MY GE PROFILE WELL. WATER SEEMS THE SAME TASTE.,5
423230,42,This filter greatly reduces the mineral deposits or “white powder” that an ultrasonic humidifier puts out as a by product of its operation.,5
360355,42,It is cheap. And I did end up installing it over the home Depot one which was $20 and not $8. But the home Depot version had a wire screen to prevent critters from coming in and did have the foam piece around the lip so it would set better. However we have lots of stray cats in the area so not many small animals venture that close to the ground where my dryer vent is. The real issue I had with this vent was the part that extends was bent so it was not easy to put my vent hose on it. I would have installed the $20 that needed screw holes added had I known how much trouble that was going to be!,3
377058,42,"Filters the water. Nothing unusual about it, works great.",5
135118,42,"The timer fits and work on my 16 year old Whirlpool. When install, make sure wires go on as original unit.",5
397989,42,Product received was not color as described.,1
519910,42,"Very easy to use, a little cheap feeling and rubberized around numbers would help not scratch fridge. Highlighted indicator as well as raised would be nice. Overall a good product.",5
152774,42,"After 3 1/2 wks., the last filter I used just fell apart.  Both at the bottom and the top of the filter, it became detached from it's frame involving at least 40% of the filter's borders, and just hung.  This rendered the filter completely unuable.  I have had a variety of humidifiers, and therefore their filters, over the years, and this, by far, was the worst longevity and performance I've ever experienced.  Currently I've replaced them with a less expensive non-oem filter, so I will see how they last in comparison.  I would caution the buyer about their poor longevity.",1
583522,42,"Used to stack washer ,dryer  works great",5
274573,42,"So far we've not been able to get this to work, after trying for a couple of weeks. It keeps leaking and putting grounds into the cup. I like the concept, but wish it worked better.",2
300783,42,The water flavor didn't improve enough,4
109255,42,"Even though the model number WB13K21 on the package that I got from Amazon.com matched the one on GE's Web site for my oven, and even though the photo on Amazon.com looks like the authentic part in my oven, THE PART I GOT WAS THE WRONG SHAPE AND DID NOT FIT.<br /><br />Why does Amazon.com have the right photo, but then send the wrong part (which must have been mislabeled). Did Amazon.com send something that was not an authentic GE part? The product I got says GE WB13K21 ""Igniter for Oven"" along with bar code B004H3XPQW, yet the shape is nothing like the photo on Amazon.com, or on the GE Web site.<br /><br />I would have given this zero stars because of the inconvenience of having to return, and the misleading photo or labeling.  But I had to select at least one star.<br /><br />Bad experience, and I hope I'm not being charged for the return of the mislabeled product - I'll find out after I drop the product off at the UPS store....",1
346314,42,These things work well. They are well constructed and hold the eggs as designed. The lids pretty much just sit on the top of  the holders with two tabs at the back that kind of hold it in place. Just be careful when removing the egg because it is hard plastic and you only have about half of the egg to grasp and remove it so if it slips from your hand and falls into the slot that holds the egg you can break the egg. Other than that no complaints,4
32715,42,"Fit like a charm. Thanks, my customer is happy. Easy as pie to install.",5
21244,42,Just what I wanted and super quick shipping,5
553760,42,"Item does hold your tea but if  you put it in first, and then the hot water, leaves will escape.  I tried putting it in AFTER I poured the water, and it worked much better.",4
157893,42,"i like the Kaze, it does a good job suctioning the fumes.",5
395743,42,This worked perfect it was exactly what I needed and was delivered very fast I would order from here again,5
114013,42,"I bought this dryer in November 2014.  Two weeks ago, it began running for 2 seconds then would stop, run 2 seconds, stop, run 2 seconds, then stop.  I called a popular repair company who thought it would be the control panel.  They ordered a new control panel, came to put it in yesterday, same thing.  The technician pulled the dryer apart to find the drive motor had burned.  Fortunately, it did not cause a fire.  I am told the original motor is no longer available.  reading some of the other posts, it might be worth ditching it.",1
457068,42,"Got this so I don't have to take the egg carton in and out of fridge just to take 1 (2 etc) eggs out. (I know, lazy but everything helps). My only suggestion - make some kind of stopper so you don't accidently pull it all the way out and it would help hold the drawer when getting to halfway.",5
676181,42,"Unit comes as the picture shown. Two blowers inside are silent with 6 inch vent opening. But the package is not coming with necessary accessories for installation. Especially if you plan to install it against the wall, all accessories in the manual need to be purchased separately and they are not listed anywhere before purchasing. Even the suspension needed for avoiding unit shaking when installing it against the wall. Those accessories are coming in vent cover (<br />FOTILE Home Decor Flue-Extension )availble for another $100+.<br /><br />And they are if you dont purchase ahead, you have to reverse all the installation works previously.",4
298938,42,"With this, you will make the perfect cup of Coffee",5
39936,42,Got this as an additional ice maker for parties and constant use of ice in our house. Our refrigerator door ice maker does not hold enough ice for the day so we got this to make more.<br />So far so good. No loud noises and no issues so far.,5
237638,42,Not super easy to install but I do t think any of this style are easy.,5
212387,42,"Easy to swap out with the original, took no more than 5 minutes. The only thing different is the beep noise when adjusting the clock or whatever is different than the original. But, who cares about that.",5
412796,42,"I have used this device a number of time at about 6 or 7 houses. The product works as promised, and does a great job. My duct runs 20 feet to the roof, and I got a whole lot of lint.",5
156467,42,These drip pans did not fit well on my stove. Cooking area was not level. Went to Walmart and purchased new ones that fit properly.,2
270892,42,[[VIDEOID:34132d60cc5d281cc9ba6dee6e6ce15b]] Vale la pena lo cuesta,4
395312,42,"Works great once you get everything dialed in correctly.  I do wish the settings were more accessible ( have to remove wall plate to release cover).  In the summer I want to reduce humidity as much as possible, but in the winter its nice to retain some of the moisture the shower creates.  Making the dials a bit more accessible would be a perk, but not bad since it only needs adjustment every few months",5
373020,42,"The magnet only works on 1 side.  I wanted flat black.  It is VERY shiny and not reversible.  It doesn’t say that in the advertisement, so I took a chance.  The flat black is on the magnet side.  It’s super-thin and not transparent at all.  The magnet is very powerful, despite the thin material.",4
423483,42,Very happy with reception on radio and weather channel. Convenient and compact.,5
406509,42,"Cheaper and longer lasting than the official product. Official filters last me ~6 months, these last me ~9 months, so pretty much a better value in every way. Haven't actually analyzed the water after filtration, but taste is the same vs official filter.",5
427431,42,Awesome being able to still use my Keurig drink my favorite coffee and less expensive than buying k-cups bought one for a friend.,5
106601,42,Only two of them actually fit in my stove.  The other two were too small.,2
229252,42,"No installation instructions, so had to fiddle with it. It is a perfect replacement for the original and if there was any kind of a hint as to how to install it I would say 5 stars.",4
5791,42,"Love it! Now my dryer is like new again. No more noise, yes!",5
593971,42,"Fits perfectly and not 60 bucks like Samsung is selling for. It works great does the same job. I will keep your product in my wish list when I need a new filter, thank you!",5
559513,42,great price and quick service. most parts take months at this time in our country to get,5
181876,42,"Our Kenmore Elite dishwasher is about two years old, for the past 6 months we've had huge problems with the top rack not washing the dishes.  After pulling the dishwasher apart we found that the top tube assembly had a gasket with two broken flaps. That's it, two broken flaps.  Any idea what the fantastic people at Kenmore (Sears) charges for that piece?  $50 not including shipping. Why? Because they don't sell that specific gasket, I would have to buy the entire assembly. My biggest problem with this is the fact that in two years I'll probably have have to replace it AGAIN. Crappy product, crappy customer service.",1
129363,42,Pulley assembly looks better than stock. The belt however is too short compared to original belt and did not fit. Reinstalled old belt for now.,3
401222,42,"Works as expected, roomier than expected. I'm not a fan of stainless steel and true to form every fingerprint on door shows and I wish these were self defrosting but otherwise no complaints.",5
285290,42,Skip the one-time pods and save some money! These fit my Keurig nicely and wash up easily.,5
379625,42,Didn't really need the outer part but it worked perfectly! Couldn't be more satisfied.,5
458326,42,I almost bought a new dishwasher bc of the basket being broken! This saved me! It’s sturdy. Silverware doesn’t fall thru! Perfect fit!,5
651194,42,Mine broke and I was not able to get the ice out. I would have to open the box causing the overflow of ice to fall in the freezer and on the floor. Instead spending the extra money and replacing the whole ice box I order this part. With the help of a youtube video I was able to put the part in myself and it is working great! So glad I found this product.,5
340987,42,"I bought a second unit less than a month after the first one and I have named them Elsa and Anna. I am an ice cruncher when I'm stressed, and I'm always stressed. The ice isn't so soft it breaks a soon as it hits the mouth, but even my dentist is fine with me chewing it because it is much softer than conventional ice. Think hospital ice (for anyone else who has gone through the labor and delivery process). The ice will get smaller and clump together if left in there for too long because ice melts (duh) and sticks together. Just break it up with the scooper that is included and go on with your day. It will also get this way if the tank is filled right at, or over, the line, but it's still delicious. There is very little sound except when the ice falls into the basket, but it's not loud at all. My students love the one I have at work and always make sure I have a pitcher full of water to use.",5
97731,42,The needle at the bottom of my Keurig coffe maker cannot pierce the plastic bottom of these pods so the lid doesn’t close.,1
613091,42,Works just as good as the name brand version for my fridge.,5
131356,42,Great water filter.  Just like original.,5
97733,42,"We purchased this pod to use with our Keurig 2.0 with the Carafe option. However, every time we put it in then put our carafe under the spout, the menu didn’t recognize the pod with the carafe. It kept stating to remove the carafe. Can someone tell me how to by pass that on our Keurig. I would like to give this another try. Help! Thanks",1
260168,42,This was advertised on Amazon to fit my Whirlpool model  ED2KHAXVQ01 but it did NOT.  I cannot use it.,1
13803,42,"much easier to have the inside vent, works great",5
403974,42,These single cups last forever.  I like that I can adjust the amount of coffee I use,5
21711,42,as expected and would order again,5
335118,42,"The shakes are worse now. We used for our washer. Was very hopeful. They are too stiff. My whole floor shakes but with this product now it’s worse. We had little felt/plastic furniture pads before and shaking was bad. After installing these, even the kitchen cabinets shake :(",1
123770,42,I loved my son in laws reaction.  He loved it!,5
244675,42,"This fits my 51mm portafilter for an old Breville 800ESXL *almost* perfectly. It is certainly a huge upgrade from the pressurized baskets, and I can manage to fit about 17.5g in there before it starts to make a mess.<br /><br />Couple issues: When I unlock the portafilter, I do have to give it a little shake to ensure the basket doesn't stay stuck to the group head. I have also noticed some espresso grounds in my cup a couple of times. All-in-all, I do not regret the purchase.",4
277744,42,very good!! thanks to youtube and my 6 dls part save like 130 dls to call some one,5
163643,42,"MAYTAG BRAVOS is time consuming to disassemble as is similar Samsung and MAYTAG Continental. Parts are easy enough to replace once you get dryer disassembled. Idler pulley was larger diameter than original on BRAVOS. Original pulley is not removable from the Bravos. Other parts compatible. However, those pulleys are what wear out and squeal loudly. Replacement idler arm and pulley assembly had larger pulley than original despite my ordering correct Whirlpool P/N. Hoping greasing fixes customer's complaint. I've spent over 5 hours now disassembling twice.",3
142232,42,This item fit my refrigerator perfectly! It looks much better with the cap.,5
586615,42,YOUR SERVICE WAS EXCELLENT THANK YOU VERY MUCH.  I APPRECIATE IT,5
199726,42,"Working great ~so easy to use...just added a K15 Kerig to use on the road ~now we can each have the cup of coffee each of us likes! Bought 1st filter @ Sears for $20 !! ...Saw an individual Solo,just like this @ BB & Beyond for $12+ ... So $5 (Amazon) is great ...& I didn't have to leave the house ❣🤗Linda in Spokane",5
530844,42,"No problems. If they last longer than the original single-element design, then I'm happy.",5
318807,42,"I love this product.  I buy 2 1/2 dozen eggs which come in a clear plastic egg container that is not easily opened.  This holder really works. The eggs roll to the front after removing those that you need.  No broken eggs.  I will be purchasing another one to stack on top of this one.  The delivery was timely, and the price was right.",5
54300,42,Perfect fit and good flow from water dispenser. Water tastes great too!,5
583624,42,Fits my KitchenAid top/bottom great. Been using for a few weeks now and the water tastes good!,5
513762,42,"I researched dryer vents that were for 2X4 walls and found there were not many options. Out of all the choices I had this one was the best. I used all the sections and taped each seam for leaks and strength. Even though some of the sections are not made to slide into each other, I just butt them against each other and taped them using silver duct tape...it worked like a champ!",4
635680,42,It filters out any flavor the coffee has. It’s like drinking the sugar water in jail.,1
437658,42,"We like the silicon because it covers any irregularities. However, the part that goes between the stove and counter is too thick and not rigid enough to get between close fitting openings. This leaves part of the gap cover humping instead of laying flat.",4
628816,42,Perfect for keeping your fridge looking clean and new.,5
391080,42,They have gotten pretty flimsy waiting to have the top break off after a month or 2 of use. Also they make water overflow over cup in my machine. Would work out if you don't want strong coffee,2
87944,42,I bought this for a new washer I purchased and am really happy with my pan. Solidly made and not going to leak. Very well packaged. This pan will last me for a long time. Highly recommend this!,5
321829,42,"The package was delivered to me in a plastic bubble wrap package. Although the packaging was not damaged, when I opened up the item, both electrical pins were bent to the right either from being smashed or crammed while shipping. The product itself was correct even though it was damaged.",1
408602,42,Just what I needed to protect my burner. Good quality and fits well.,5
117924,42,It’s so cute. Can do a lot more laundry at once than I expected. The spinner that rings out clothes is awesome. My clothes come out almost dry in just like 2 minutes. Not disappointed at all.,5
4377,42,The product simply just didn't fit,4
234228,42,Markings are wearing off the knobs in a very short time.  Washer does a good job.  Love the bigger size.,5
197327,42,"Drum wheels fir no problem into my Bravos 300 junk dryer. But the belt was too short to replace the original, so I left the original installed. I also did not get the plastic idler pulley, but mine was still ok. I tried to install the belt but being short I had to route it around the idler pulley the wrong way. This left enough slack in the system that the dryer though the belt was broken and wouldn't run. I put the original back in and routed it around the pulley the correct way and the drier runs fine. It's a lot quieter now with the new drum pulleys, one of mine was pretty well shot.",2
251778,42,"Good filter, delivered fast at a very competitive price. Very satisfied with purchase of 5.",5
383857,42,I bought this ice maker in September 2022  December it stopped working.  It's not a good product. It comes on but don't make any ice. Very disappointing.  Never again,1
482504,42,"Easily and economically replaced the broken door handle on my Whirlpool Duet washer.  Not the original color, but that's ok.<br /><br />You will need a Torx screwdriver to change the handle.<br /><br />Would buy again.",5
96227,42,"Make sure when you fill the coffee grind into the kcup adapter, fill it to the top (Pass the mash).  Give it a little tap to level it off before you close the lid.",5
270792,42,Perfect fit for my fridge. Our Samsung refrigerator came with the house. I'd been looking for a replacement filter for a while. Lowes didn't carry a filter for my older Samsung model. So glad I found it on Amazon. Wish I had bought two filters.,5
649000,42,Used this to replace our gas cooktop. Wife hated gas. Happy wife no gas!,5
641353,42,Stator arrived quickly and like new with no cracks!,4
335082,42,"fits my machine and works correctly.  Be sure an order the correct part number, otherwise it will not fit.",5
135613,42,This was easy to set up and should work great to make sure the furnace is working when I am not at home. Just get it set up with parameters. Thanks looks to be a great unit.. thanks,5
649866,42,"Purchased as replacement for GE FILTER, using GE Model # & FILTER #.  Installed & insured filter was fully seated. Heard sound of water from back filter side of refrigerator when I used water dispenser. Found that water was leaking profusely onto floor behind refrigerator. Now waiting for GE REPAIR.",1
321335,42,"Removed and replaced a defective defrost timer in my aunts refrigerator. Worked as intended, and the part is from a great manufacturer.",5
531612,42,I broke it I had to fix it .,5
638658,42,they are to thin  and they burn.,2
391091,42,One of my sensors in the dryer failed and the dryer wouldn't heat.  This kit allowed me to replace all of the sensors and the heating element (might as well while I was in there).  My dryer is working like new after replacing the sensors and element.,5
314467,42,works fine! unfortunately the fill tube is not working and this item seems to be unavailable from Maytag or any place<br />else.,4
89247,42,[[VIDEOID:956693df9816eb562782ccc2d62798f3]] For a compact washer it's a great buy. My only downside is the spin cycle side is smaller than the wash cycle side.  I recommend buying a connector for the drain holes as well it'd just help make the process easier.,4
559861,42,Great replacement filters and a great price,5
454189,42,Did not work as great as i thought but were ok,3
622975,42,I only received one burner knob and was supposed to get 2. Still have not received a response about this. I spent $13 on one knob. And I needed TWO!! Very disappointed.,1
298402,42,"Price was right, quality seems great, agitator is working properly again.",5
352540,42,Purchased 11/2022 stopped working 3/2023.  Bummer.,1
232154,42,"This cleans well, colors seem brighter, easy to use and I have diminished use of both hands but especially the right. Make sure to fill with water, the inner basket floats to the top so the plunging  motion is really not too taxing. I recommend some kind of spin dryer (like a salad spinner) as hand wringing may be a bit tough unless you have strong hands. I do 2 or three small loads a week. Haven't tried sheets or anything too big or heavy but common sense dictates keep the loads small.",5
395421,42,"Easy to install, cheap price, save hundreds & do it yourself.  I installed mine & have been going strong for at least 2 years.  You tube installation videos if you need help.",5
473032,42,"I thought this product was fine, I was just a little surprised it didn't come with the part that lets you know when it's time to replace it.",5
99313,42,Product as described and arrived on time...easy to put in and remove...,5
318352,42,"I had made these type filters from a YouTube video.  It is more convenient to purchase them already made.  After using a filters vs not, there is no sludge in the bottom of your cup.  I think the coffee even tastes better!<br />Only problem I have seen was 1-2 have been torn and unusable but with the price per filter it is not a big deal.<br />I would recommend these to anyone who prefers to use their own coffee in a k-cup",5
271511,42,Best tasting cold brew coffee I’ve had. The jar and sock is so easy to clean and prepare.,5
271579,42,Works great and I have plenty of ice all the time here in Phoenix.,5
306940,42,"This knob did fit my washer, but it's pretty expensive for a small plastic knob.",3
552233,42,This part worked for two months and then failed.,1
271693,42,Installed 3 days ago and is working perfectly. I've done about 5 loads of laundry without any issues. Easy to install,5
681030,42,lasted less than 3 weeks.. a cheap version of<br />the original part,1
551793,42,I haven't installed the belt I have been hearing some squeaking while running my machine so I decided to replace all of the parts (belt and wheels) since the machine is a little old.  It is also slipping when we put a full load in to dry.  I'm sure that this will fix my problem when I get to it.,5
68807,42,I used this for a load of kitchen towels and two outfits.  This machine is remarkable.  Very happy that I bought it.  Now I can take it camping with us and it will fit perfectly in our camper.  No more wasting money on dirty coin operated machines!  The spinner works so well that my daughters jean shorts only took 15 minutes to be perfectly dry hanging outside.,5
369897,42,As described. Thin but I knew they would be.,5
206505,42,Just as good as the original one that came with the Keurig !!!!,5
269275,42,Updated: 3/22/21 - Euhomy has since resolved the issue.  The broken machine was replaced and is currently working great! Hopeful it continues to work well and pleased with the manufacturer's resolution.<br />----------------------------<br />Great ice maker for the first 5 months. Then died. Completely. No response from manfacturer. Suppose it's the norm these days. Awful.,4
187741,42,"worked for 1month. attempted to contact the company, no answer, and no way to get it repaired without it coming out of my own pocket. very dissapointed in Amazon for this pitfall service.",1
362531,42,This is the only way to go. A manual dial  commercial Speed Queen will outlast any of the fancy computerized pieces of imported junk on the market. I've gone through 3  American and foreign brand name units in the last 10 years and all failed. This unit came on a delivery truck the driver delivered to the garage and removed the large and small shipping devices. This unit WORKS&#62; My wife is finally happy.,5
699308,42,This looks exactly like the original part and it fit perfectly. It also solved my problem of the ice machine freezing up. Apparently over time the valve looses its seal and allows a slow drip of water which caused the ice machine to freeze up. Once I replaced the valve with this one...no more freezing.,5
540815,42,"The product worked for 4 months. The machine stopped discharging cold water.<br />Whirlpool replaced the machine. The second machine arrived, set up properly and on day 1, the machine only serves hot water.  No cold water at all!  I now have 2 machines, both useless. Efforts to contact anyone from Whirlpool met with negative results.  I called several times and emailed my issues no customer service whatsoever!<br />Warning:  Do not buy Whirlpool products!",1
281710,42,Great dryer.  Works perfect!  I do not have it vented to the outside-this does not bother me at all. The only thing I've had to replace is the belt. The lint filter is easy to clean. I would recommend ordering extra fabric filters just to have on hand.,5
460298,42,just what I needed to fix my door,5
634960,42,Just fine in use. No complaints (except for slightly dusty boxes),5
538117,42,"Exactly what I needed to fix our Maytag Centennial. Super easy to replace, following a YouTube tutorial. I'm so happy I could replace this on my own and get the washing machine working again for less than $50.",5
204986,42,The originals that came with my dishwasher were worn out from me taking them on and off several times.  These worked great.,5
60820,42,"It came quickly, easy to install, and it worked.",5
95001,42,The filter was completely sealed and the water didn’t went through.,1
458790,42,Works as advertised. Delivery was quick. Will order again,4
48762,42,this is not OEM and it is junk. broken the first day.,1
513131,42,"Lost freezer key, been usung a socket/screwdriver, but it's not 'quite' right, this key works perfect",5
685824,42,"I have been putting this dishwasher through heavy use sense Thanksgiving.  I have to say that this is hands down the best dishwasher I have ever owned.  The cleaning capability of this machine (baked on macaroni and cheese - NOT rinsed) has far exceeded my expectations.  I do not hand wash my pots and pans and my largest, multi-quart capacity pot fits in both drawers just fine.  I have to use the top drawer for my longer cooking utensils, but even at that, I have laid them down on the side shelves and they get clean all the same.  And speaking of the side shelves, I was worried that since the glasses just sit freely on the shelves that they would fall off.  Not so.  And my glasses come out sparkling and spot/debris free.  In fact, my dishes have never been cleaner.  The machine is easy to use, versatile and I love the ability to run the drawers separately and at different cycle settings.  So I can run a really dirty load on the bottom and a light clean load up top.<br /><br />I have to say, that all the bad reviews caused some concern for me, but I had a professional company install my machine and it has been thrilling me ever since.  Kind of funny to write of a dishwasher thrilling me, especially because I am not a very domesticated, cookie baking type of woman.  But ladies, this is my Ferrari in the kitchen.<br /><br />So, in my humble opinion, the people most likely to write a review are the ones that have a complaint.  No appliance is perfect, but as for me, this is as close as it gets and I will never buy anything else again.  And I find it interesting that most of the bad reviews of this machine recommend another brand.  I question the integrity of those reviews.<br /><br />I love, love, love this machine and if I could give it a higher rank, I would.",5
266709,42,"Very quite, they are clear, I like that.  I have not figured out how to get the ice to drop individual, instead of the whole row. I love the size of the square cubes. They last longer.",5
171729,42,"I love this little guy so much. Worth every penny! I work as a nurse and so washing my hands all day and then washing my dishes at home was killing my hands, so I got this little guy and he has saved my hands and time! My biggest concern was using the dishwasher pods. But I’ve just been putting him on the longest cycle and it’s been doing just fine. It has the same amount of power as a normal dishwasher just smaller. Perfect for a small apartment like mine.",5
534924,42,Easy to install and worked with no issues.,5
144555,42,"As others point out, the heating element is melting the bottom of my dishwasher. It is correctly installed and the highest possible distance from the bottom of the dishwasher.",1
380222,42,"I live alone in a 30’ RV Trailer and I don’t have a washer & dryer. I like to daily wash and rinse the clothes I’ve worn in my kitchen sink. I used to then roll them up in a heavy towel then hank them up to dry. That was not a great way to do it compared to the ‘Panda Spin Machine’. Even soaking wet, items can be put in and spun till they are rung-out so well, that the hang time to fully dry is MUCH SHORTER. This is a great machine and does what it says. Again, it’s not a clothes dryer, but it’s the best way to get your items ready to hang-dry.",5
138471,42,"Searched high and low for the perfect replacement water filter, finally found it.  Works perfectly, cheaper than buying direct from Fridgidaire, and with a few clicks it was delivered to my door.",4
274142,42,"Works great, equal to more expensive name brand filter. Waterfall Filter Company has excellent communication.",5
299856,42,The best and SOOOOO easy ! !,5
637129,42,"Bought a 3 pack and couldn't even get past using one. I feel a bit conned by all the positive reviews. Although I read reviewers who had witnessed leaks in their fridge, I figured I take a shot due to the price. This was a big mistake. There's a slow leak with this filter and we didn't realize it until we discovered the pullout tray near the bottom of the fridge was scraping on something. After we pulled it out, there was a sheet of ice underneath. Luckily, it was a slow leak, otherwise it could have been disastrous, especially if you are on vacation. For a bit of time, I thought there was something wrong with the fridge, but it is because of this filter.<br /><br />I'm saddened to say you do get what you pay for. I wish I can get my money back..but didn't notice leak for some time. If it worked out for you, great! If you are like us and wanted to gamble, install and try it out as soon as you purchase it. If there are issues, ask for a refund right away.",1
12875,42,Fits perfectly did the the job expected,5
464446,42,I wish they were offered in different widths.  Other than that they are a good product.,4
57531,42,I was so happy to find these red burner covers because all the accessories in my kitchen are red but I am a little upset that they seem to overlap each other and don't fit perfect. Other than that they look exactly like the picture.,3
365586,42,Great product!  Ordered (2) and saved money!  Will order again!,5
478124,42,Arrived quickly and in perfect condition. It was a perfect fit for my LG fridge and I will reorder soon. Thanks for a great product.,5
484703,42,"Good quality  materials and  was a good match for the part this is replacing. Easy install, saved an expensive service call.",5
71172,42,Came very well packed and shipped quick. The burner fit perfectly on my whirlpool kitchen. Make sure to check your model number to be sure it fits.,5
246714,42,I love that this gives me the ease of a keurig and still the coffee grounds that I prefer to use.,5
461580,42,our machine broke after 4 months of use :) don’t buy it!,1
176918,42,"It’s the right knob for my stove but it only works for one month and broken, not nice quality, don’t know what to do, it’s only one month through!",1
346501,42,Used in my coffee pot and improves water clarity and taste,5
311707,42,This ice maker sits at the corner of my counter. Right next to the water cooler. Makes a ton of ice per day and I always have ice for cold drinks,5
674153,42,"Part was easy to install, about 15 minutes.  Works great and significantly less expensive that similar part suppliers.  Would repeat business.  Thanks!",5
173958,42,Better than original which fell down on axle. Just remember to align it on the spindle.,5
533840,42,Not that I wanted to replace my broken and corroded fastening ring but when I needed one in a pinch they got it to me. I had to pay extra for shipping but it got here even a day quicker… No complaints,5
549378,42,We bought ALL New Appliances and I put these on ALL the HANDLES. Now I don't have to clean spots all the time. And several friends that have saw them said they were going to order some.,5
636668,42,"Exact match for the drain pump in the Samsung front loader. Some debris ruined the factory impeller ( why they didn’t design in a trap I’ll never understand) and this unit fit perfectly and is performing as good as the new original. ( very easy to install,  30 minutes flat from start to finish but be aware every sheet metal edge is SHARP!) promptly shipped and received. I would not hesitate to purchase from this vendor again.",5
19981,42,Item could have been packaged in a outer cardboard box to protect the baskets so not to be exposed in the original carton. One was badly bent but fortunately it wasn't torn. Other than the packaging they function perfectly. Great for coffee and tea.,5
676031,42,"Clean. Clear. Fresh. Great.<br /><br />Install was easy enough. With a clip-clip here, and a screw-screw there, we went from horrible city-water ice (shudder) to fantastic clear ice. Mounted it under the sink, and just tied it straight into the existing water lines. Pretty easy. Would do again.",5
87967,42,I'm not sure there is much that could be wrong with an item like this.  Definitely worth the money.,5
386940,42,"Very serviceable old-style dishwasher.  Two compelling reasons for my purchase:  1)  price (it was the most inexpensive model I could find); and 2) my personal requirements.  I needed a dishwasher that would accept, with little modification, a wood panel that matched my kitchen cabinets.  My old Maytag dishwasher died, and I kept the wood panel hoping to find a suitable replacement.  This Whirlpool model fits my wood panel with only a little trimming of the panel; we disassembled the door in order to mount the panel, but otherwise, relatively easy fit.<br /><br />I gave it 3 stars because it is as loud as my old Maytag; you can hear it running from across the street (almost)!",3
131227,42,This is a basket filter with screened sides only. It is not an actual basket filter.,2
243307,42,Keeps filling your Keurig mess free with the correct amount of coffee! Love it! Simple to use!,5
194890,42,The part fit in nice. Did not have to do anything to make it fit. And is working great!,4
609997,42,Buen producto. Podiaset un poco más robusto.,4
232564,42,This replacement part was exactly what we needed.  We installed it and the burner started working again instantly.  We did have to use some of the wires from the old part.,5
415474,42,Easy to install . Came with everything I needed to complete my DIY job. Excellent service from the seller.,5
114340,42,This product was easy to install and works as advertised. I’m very happy with the quality. It was a fraction of the price of the same product on the Kenmore website.,5
449688,42,exact fit for whirlpool duet & quick delivery.,5
575234,42,"We had a couple of cracked door shelves in our refrigerator that needed to be replaced.  Frigidaire wanted a ridiculous amount to replace their substandard shelves.  These are solid and feel more durable than the manufacturer's shelves.<br /><br />Perfect fit, well packaged and solid!",5
480191,42,Fit my fridge and now im happy! Comes with plastic cover for top of spring too!,5
328998,42,"Followed online DIY videos to get to the heating element.  The old element burned through in a spot so I just replaced that.  Dryer works again.  Happy customer, saved on the repair bill.",5
458692,42,The old light cover was discolored and ugly. This was a great replacement. We were ready to change the whole fixture until we found this,5
179119,42,Works well can’t tell any difference from the brand name.,5
151609,42,So far not impressed. A lot of wasted coffee. Might work well for icred coffee but not hot,3
543292,42,"This is a super nice and inexpensive liner. Great shipping, no damages, not even a rip in the box! Very happy with this purchase!",5
342354,42,Crystal Clear after 45 days.  Will buy again.,5
91444,42,I bought this along with a replacement pump for my LG washer and between the two it fixed my OE errors so i am happy,5
322095,42,It does the job but not quite what I expected,4
221015,42,This is a replacement part for my Whirlpool dishwasher.<br /><br />Info was found on you tube.,5
600080,42,"Exact size for my replacement.  13.5 inches.  Just had to customize (cut wider) the plastic center thing that it sits in/ on, in the middle.<br />So far I've used it about 20 times. From 2 minutes to 5 minutes and problems lol so in happy with my purchase.",5
110758,42,"I love this one!  It's eco-friendly, keeps all the tea leaves in the basket, and so easy to clean!",5
35894,42,"Nice machine, makes good coffee. Not as nice looking as the Keurig but at least k-cups dont explode. Overall, happy with the purchase. Wish it felt a little more substantial.",4
29817,42,"Worked perfectly. It replaced exactly what was original, which was crap.",5
674288,42,Quick and easy to install. Product working with no problems,5
244233,42,This is cheaply made and doesn’t fit my stove top. Also the seller does not allow returns. Probably because I can’t imagine anyone wanting to use it once they have it. Don’t waste your time or money.,1
561238,42,"My LG oven would never reach the selected temperature. I would select 400 and it never get past 300. I replaced the temp sensor, but no help.  I saw a YouTube video recommending  replacing the ignitor, and I gave it one last ditch effort before replacing the front panel. This did the trick. It has now been 6 months with no problems.",5
433138,42,I love it. Very well packed and delivery. Thank you Amazon...❤,5
